Date,Open,High,Low,Close,Adj Close,Volume
2016-09-26,46.500000,46.750000,46.200001,46.480000,39.093624,962900
2016-09-27,46.410000,46.410000,46.090000,46.200001,38.858124,645700
2016-09-28,46.299999,46.770000,46.250000,46.700001,39.278671,706100
2016-09-29,46.599998,46.970001,46.470001,46.639999,39.228199,564600
2016-09-30,46.680000,46.810001,46.520000,46.520000,39.127266,846100
2016-10-03,46.450001,46.580002,46.180000,46.459999,39.076801,610300
2016-10-04,46.500000,46.750000,45.889999,46.119999,38.790848,1046800
2016-10-05,46.119999,46.389999,46.099998,46.299999,38.942234,672500
2016-10-06,46.299999,46.509998,46.110001,46.180000,38.841309,1023500
2016-10-07,46.099998,46.189999,45.310001,45.650002,38.395523,1274600
2016-10-11,45.700001,45.840000,45.480000,45.619999,38.370293,823800
2016-10-12,45.610001,45.770000,45.500000,45.580002,38.336651,763600
2016-10-13,45.419998,45.689999,45.110001,45.639999,38.387112,800600
2016-10-14,45.869999,46.020000,45.259998,45.310001,38.109554,1138000
2016-10-17,45.380001,45.419998,45.240002,45.389999,38.176849,551900
2016-10-18,45.500000,45.790001,45.439999,45.680000,38.420765,848600
2016-10-19,45.770000,46.340000,45.650002,46.259998,38.908592,1110300
2016-10-20,46.330002,47.250000,46.270000,46.680000,39.261852,1693700
2016-10-21,46.619999,46.869999,46.549999,46.779999,39.345955,646000
2016-10-24,46.900002,46.970001,46.779999,46.950001,39.488937,561100
2016-10-25,46.930000,46.959999,46.560001,46.669998,39.253422,1163400
2016-10-26,46.529999,47.139999,46.450001,46.900002,39.446888,919200
2016-10-27,46.990002,47.779999,46.799999,47.720001,40.136574,1762200
2016-10-28,47.610001,47.980000,47.599998,47.680000,40.102932,1343400
2016-10-31,47.700001,48.000000,47.590000,47.880001,40.271149,775300
2016-11-01,47.970001,48.209999,47.560001,47.900002,40.287975,1091500
2016-11-02,47.709999,47.750000,47.130001,47.320000,39.800140,953600
2016-11-03,47.400002,47.430000,47.000000,47.110001,39.623508,869100
2016-11-04,47.060001,47.070000,46.709999,46.830002,39.388008,741800
2016-11-07,47.150002,47.419998,47.139999,47.209999,39.707615,869600
2016-11-08,47.180000,47.700001,47.110001,47.639999,40.069286,595300
2016-11-09,47.099998,48.049999,47.080002,47.869999,40.262733,1354200
2016-11-10,48.090000,48.340000,47.860001,48.080002,40.439365,1336200
2016-11-11,48.009998,48.180000,47.509998,47.709999,40.128155,953400
2016-11-14,47.880001,48.299999,47.770000,47.950001,40.330025,1454500
2016-11-15,48.130001,48.500000,47.700001,48.330002,40.649635,1196400
2016-11-16,48.000000,48.270000,47.910000,48.160000,40.506645,916200
2016-11-17,48.150002,48.740002,48.130001,48.650002,40.918781,1185100
2016-11-18,48.619999,49.480000,48.619999,49.279999,41.448658,1084400
2016-11-21,49.290001,49.900002,49.270000,49.599998,41.717808,1657100
2016-11-22,49.619999,50.000000,49.430000,49.529999,41.658936,1218300
2016-11-23,49.529999,49.730000,49.419998,49.650002,41.759872,791900
2016-11-24,49.650002,49.950001,49.520000,49.810001,41.894444,523300
2016-11-25,49.869999,50.290001,49.810001,49.950001,42.012192,730600
2016-11-28,49.910000,50.470001,49.880001,50.000000,42.054245,770300
2016-11-29,49.939999,50.349998,49.939999,50.139999,42.171993,851000
2016-11-30,50.520000,50.610001,50.020000,50.320000,42.323391,1405100
2016-12-01,50.400002,51.070000,50.310001,50.830002,42.752338,1726200
2016-12-02,50.549999,51.520000,50.450001,51.520000,43.332695,1490500
2016-12-05,51.520000,52.619999,51.509998,52.279999,43.971920,2239700
2016-12-06,52.279999,53.689999,52.279999,53.500000,44.998051,1888900
2016-12-07,53.599998,54.290001,53.320000,53.779999,45.233543,2525700
2016-12-08,53.799999,54.480000,53.759998,54.400002,45.755020,1741600
2016-12-09,54.500000,54.770000,54.480000,54.689999,45.998928,912600
2016-12-12,54.639999,54.950001,54.490002,54.619999,45.940052,1228300
2016-12-13,54.580002,55.000000,54.570000,54.759998,46.057804,1089800
2016-12-14,54.759998,55.110001,54.500000,54.799999,46.091446,1558200
2016-12-15,54.700001,55.209999,54.700001,54.869999,46.150330,1686700
2016-12-16,54.990002,55.560001,54.900002,55.549999,46.722260,5368700
2016-12-19,55.549999,55.750000,55.240002,55.610001,46.772728,1344200
2016-12-20,55.639999,56.180000,55.480000,55.639999,46.797970,1404100
2016-12-21,55.650002,55.830002,55.400002,55.779999,46.915722,827300
2016-12-22,55.240002,55.570000,55.200001,55.290001,46.975189,1111400
2016-12-23,55.189999,55.340000,55.060001,55.139999,46.847752,571000
2016-12-28,54.830002,55.360001,54.820000,55.009998,46.737297,735700
2016-12-29,54.970001,55.220001,54.849998,54.959999,46.694820,756500
2016-12-30,54.849998,55.000000,54.430000,54.529999,46.329479,828900
2017-01-03,54.549999,54.970001,54.520000,54.689999,46.465416,1015700
2017-01-04,54.740002,55.400002,54.549999,55.369999,47.043159,1313600
2017-01-05,55.480000,55.730000,55.349998,55.570000,47.213078,1078100
2017-01-06,55.630001,55.770000,55.360001,55.509998,47.162106,981800
2017-01-09,55.080002,55.330002,54.770000,55.000000,46.728802,997200
2017-01-10,55.000000,55.070000,54.619999,54.759998,46.524887,761300
2017-01-11,54.750000,55.340000,54.619999,55.160000,46.864735,1521400
2017-01-12,55.200001,55.279999,54.860001,55.009998,46.737297,1029000
2017-01-13,55.099998,55.549999,55.070000,55.529999,47.179089,925800
2017-01-16,55.500000,55.500000,55.099998,55.230000,46.924206,733800
2017-01-17,54.980000,55.090000,54.549999,54.770000,46.533390,1226400
2017-01-18,54.779999,55.040001,54.619999,54.900002,46.643848,1011700
2017-01-19,54.919998,55.740002,54.790001,55.549999,47.196083,1186800
2017-01-20,55.630001,55.889999,55.220001,55.380001,47.051655,1207700
2017-01-23,55.349998,55.450001,54.830002,55.360001,47.034660,867300
2017-01-24,55.380001,56.220001,55.270000,56.070000,47.637890,1210700
2017-01-25,56.270000,56.799999,56.230000,56.439999,47.952244,1632400
2017-01-26,56.439999,56.689999,56.360001,56.599998,48.088184,824300
2017-01-27,56.619999,56.820000,56.369999,56.540001,48.037212,764200
2017-01-30,56.439999,56.520000,55.869999,56.459999,47.969238,1151000
2017-01-31,56.270000,56.500000,55.889999,56.169998,47.722847,1735300
2017-02-01,56.410000,56.419998,55.400002,55.740002,47.357517,1255800
2017-02-02,55.570000,55.880001,55.380001,55.590000,47.230072,860600
2017-02-03,55.750000,56.209999,55.660000,56.020000,47.595409,992000
2017-02-06,55.970001,56.700001,55.889999,56.590000,48.079689,925500
2017-02-07,56.599998,56.820000,56.560001,56.709999,48.181641,718900
2017-02-08,56.680000,57.029999,56.459999,56.930000,48.368553,810700
2017-02-09,56.950001,57.529999,56.869999,57.259998,48.648930,860600
2017-02-10,57.500000,57.549999,57.259998,57.520000,48.869831,893400
2017-02-13,57.570000,57.919998,57.570000,57.770000,49.082233,616500
2017-02-14,57.799999,58.099998,57.750000,57.919998,49.209679,888800
2017-02-15,58.029999,58.200001,57.910000,58.139999,49.396587,887300
2017-02-16,58.130001,58.459999,58.049999,58.459999,49.668472,890800
2017-02-17,58.450001,58.470001,58.080002,58.230000,49.473057,1085400
2017-02-21,58.200001,58.520000,58.180000,58.270000,49.507042,1108300
2017-02-22,58.200001,59.049999,58.040001,58.689999,49.863884,1557600
2017-02-23,58.959999,59.049999,58.639999,58.700001,49.872379,737700
2017-02-24,58.520000,58.599998,57.599998,57.830002,49.133209,1300700
2017-02-27,57.779999,57.779999,56.669998,57.000000,48.428036,2053800
2017-02-28,56.840000,57.299999,56.580002,56.680000,48.156155,1358000
2017-03-01,57.779999,58.139999,57.320000,57.660000,48.988777,1423200
2017-03-02,57.990002,58.680000,57.750000,58.410000,49.625977,1342800
2017-03-03,58.099998,58.680000,58.099998,58.250000,49.490044,823500
2017-03-06,57.599998,59.000000,57.599998,58.750000,49.914848,967300
2017-03-07,58.750000,59.119999,58.619999,58.720001,49.889370,770800
2017-03-08,58.930000,59.080002,58.540001,58.639999,49.821404,862900
2017-03-09,58.560001,58.680000,58.160000,58.310001,49.541023,1131300
2017-03-10,58.459999,58.549999,57.700001,57.750000,49.065235,1519100
2017-03-13,57.650002,58.130001,57.500000,58.040001,49.311630,1145100
2017-03-14,57.720001,57.990002,57.590000,57.880001,49.175694,961500
2017-03-15,57.930000,57.930000,57.279999,57.459999,48.818859,1100800
2017-03-16,57.540001,57.939999,57.459999,57.759998,49.073734,986700
2017-03-17,57.700001,57.910000,57.150002,57.150002,48.555477,4195200
2017-03-20,57.000000,57.380001,56.759998,57.029999,48.453510,966100
2017-03-21,57.130001,57.299999,56.020000,56.310001,47.841793,1676400
2017-03-22,55.900002,56.070000,55.400002,55.939999,47.527439,1780600
2017-03-23,55.570000,55.880001,55.340000,55.660000,47.767735,961400
2017-03-24,55.799999,56.189999,55.720001,56.000000,48.059521,913400
2017-03-27,55.529999,56.070000,55.369999,55.980000,48.042362,845900
2017-03-28,55.959999,56.610001,55.959999,56.320000,48.334156,1068300
2017-03-29,56.259998,56.630001,56.070000,56.090000,48.136768,610200
2017-03-30,55.919998,56.279999,55.570000,55.990002,48.050938,881700
2017-03-31,55.869999,56.070000,55.700001,55.840000,47.922215,4006100
2017-04-03,55.900002,56.209999,55.520000,56.000000,48.059521,1071400
2017-04-04,55.830002,56.240002,55.830002,56.189999,48.222584,683900
2017-04-05,56.400002,56.480000,55.930000,55.990002,48.050938,997500
2017-04-06,56.060001,56.340000,55.950001,56.259998,48.282658,1146900
2017-04-07,56.130001,56.200001,55.750000,55.930000,47.999447,703000
2017-04-10,55.889999,56.150002,55.730000,56.020000,48.076691,708800
2017-04-11,55.830002,56.020000,55.259998,55.330002,47.484528,929500
2017-04-12,55.250000,55.400002,54.919998,55.119999,47.304302,581700
2017-04-13,54.950001,55.000000,54.540001,54.580002,46.840878,867500
2017-04-17,54.540001,55.099998,54.540001,55.040001,47.235653,785400
2017-04-18,54.849998,54.910000,54.080002,54.490002,46.763634,2533100
2017-04-19,54.849998,55.020000,54.720001,54.779999,47.012508,1198200
2017-04-20,54.820000,55.060001,54.310001,54.360001,46.652069,1379800
2017-04-21,54.369999,54.470001,53.820000,54.310001,46.609161,1844000
2017-04-24,54.830002,55.180000,54.830002,55.000000,47.201321,2026700
2017-04-25,55.090000,55.750000,55.080002,55.500000,47.630421,1973000
2017-04-26,55.500000,55.639999,53.630001,53.689999,46.077072,2719300
2017-04-27,53.599998,53.680000,52.590000,52.939999,45.433422,2952800
2017-04-28,52.930000,53.799999,52.759998,53.049999,45.527824,1615300
2017-05-01,53.150002,53.630001,52.950001,53.070000,45.544983,1137900
2017-05-02,53.169998,53.290001,52.549999,52.610001,45.150215,1731500
2017-05-03,52.619999,52.799999,52.180000,52.520000,45.072968,1497300
2017-05-04,52.660000,52.759998,52.160000,52.220001,44.815506,1239800
2017-05-05,52.500000,53.360001,52.450001,53.130001,45.596481,1503200
2017-05-08,53.470001,53.580002,53.099998,53.490002,45.905426,1224800
2017-05-09,53.680000,53.740002,52.849998,52.900002,45.399086,1273300
2017-05-10,52.849998,54.240002,52.770000,54.160000,46.480431,1722300
2017-05-11,53.869999,54.189999,52.700001,52.950001,45.442001,2340300
2017-05-12,52.900002,53.169998,52.500000,52.599998,45.141621,1537000
2017-05-15,52.759998,53.369999,52.750000,53.110001,45.579315,1562600
2017-05-16,53.330002,53.689999,53.000000,53.060001,45.536404,1501500
2017-05-17,52.730000,52.740002,51.500000,51.770000,44.429325,2027300
2017-05-18,51.500000,52.419998,51.410000,52.130001,44.738270,1531600
2017-05-19,52.439999,52.959999,52.360001,52.820000,45.330433,1284000
2017-05-23,53.130001,53.910000,53.099998,53.869999,46.231541,1343200
2017-05-24,54.000000,54.000000,53.029999,53.250000,45.699459,1451700
2017-05-25,53.580002,53.730000,52.889999,53.139999,45.605057,752700
2017-05-26,53.180000,53.279999,52.570000,52.869999,45.373341,671000
2017-05-29,52.990002,53.259998,52.900002,53.110001,45.579315,204200
2017-05-30,53.000000,53.150002,52.720001,53.009998,45.493492,649700
2017-05-31,53.500000,53.500000,52.939999,53.279999,45.725208,1686400
2017-06-01,53.400002,53.910000,53.209999,53.759998,46.137146,1181600
2017-06-02,53.639999,54.139999,53.419998,54.049999,46.386013,780300
2017-06-05,54.060001,54.139999,53.459999,53.599998,45.999828,708200
2017-06-06,53.419998,53.630001,53.230000,53.360001,45.793858,686900
2017-06-07,53.509998,53.910000,53.450001,53.630001,46.025578,957600
2017-06-08,53.869999,54.090000,53.630001,54.029999,46.368862,705000
2017-06-09,53.990002,54.790001,53.970001,54.540001,46.806549,1171100
2017-06-12,54.529999,55.240002,54.250000,54.470001,46.746471,945300
2017-06-13,54.759998,54.770000,53.939999,54.439999,46.720726,1525600
2017-06-14,54.139999,54.389999,53.669998,53.840000,46.205803,1289700
2017-06-15,53.410000,53.840000,53.360001,53.820000,46.188637,1301000
2017-06-16,53.750000,54.119999,53.619999,54.000000,46.343113,2570300
2017-06-19,54.299999,54.689999,54.139999,54.590000,46.849449,1154100
2017-06-20,54.619999,54.720001,54.320000,54.459999,46.737888,775600
2017-06-21,54.540001,54.549999,53.450001,53.639999,46.034161,1135600
2017-06-22,53.279999,54.080002,53.160000,53.759998,46.641472,1304300
2017-06-23,53.689999,54.250000,53.509998,53.759998,46.641472,978300
2017-06-26,53.880001,54.169998,53.619999,53.970001,46.823666,881100
2017-06-27,54.090000,54.090000,53.540001,53.849998,46.719551,1058500
2017-06-28,53.980000,54.740002,53.980000,54.689999,47.448326,1207800
2017-06-29,54.759998,54.950001,54.310001,54.730000,47.483028,1218200
2017-06-30,54.759998,54.900002,54.189999,54.529999,47.309513,875500
2017-07-04,54.500000,54.889999,54.450001,54.660000,47.422302,420100
2017-07-05,54.599998,55.209999,54.570000,54.900002,47.630524,2043300
2017-07-06,54.889999,55.340000,54.799999,55.180000,47.873451,946500
2017-07-07,55.130001,55.220001,54.820000,55.169998,47.864769,634600
2017-07-10,55.110001,55.369999,54.799999,55.080002,47.786690,556800
2017-07-11,55.090000,55.110001,54.810001,55.060001,47.769329,681200
2017-07-12,55.180000,55.740002,55.169998,55.470001,48.125042,995400
2017-07-13,55.650002,55.680000,55.430000,55.490002,48.142395,623300
2017-07-14,55.439999,55.720001,55.279999,55.630001,48.263859,506800
2017-07-17,55.520000,55.740002,55.450001,55.610001,48.246506,581500
2017-07-18,55.470001,55.910000,55.389999,55.740002,48.359295,708200
2017-07-19,55.779999,56.250000,55.779999,56.060001,48.636921,644800
2017-07-20,56.259998,56.470001,56.119999,56.160000,48.723686,485300
2017-07-21,56.099998,56.250000,55.630001,56.130001,48.697651,759100
2017-07-24,56.029999,56.439999,55.750000,56.279999,48.827793,599700
2017-07-25,56.500000,56.880001,56.330002,56.439999,48.966602,704400
2017-07-26,56.410000,56.860001,56.150002,56.310001,48.853813,765800
2017-07-27,56.139999,56.419998,55.560001,56.090000,48.662949,930800
2017-07-28,55.900002,56.250000,55.709999,56.160000,48.723686,680500
2017-07-31,56.259998,56.700001,56.110001,56.150002,48.715004,658500
2017-08-01,56.400002,56.599998,55.730000,56.220001,48.775742,988200
2017-08-02,56.299999,56.529999,56.130001,56.369999,48.905872,627300
2017-08-03,56.139999,56.490002,55.919998,56.049999,48.628246,616900
2017-08-04,56.349998,56.389999,56.040001,56.090000,48.662949,524200
2017-08-08,56.000000,56.639999,56.000000,56.500000,49.018661,927600
2017-08-09,56.099998,56.380001,55.930000,56.209999,48.767056,733300
2017-08-10,55.930000,56.040001,55.549999,55.700001,48.324589,969900
2017-08-11,55.610001,55.880001,54.770000,55.310001,47.986233,1165500
2017-08-14,55.689999,56.360001,55.570000,55.650002,48.281204,810900
2017-08-15,55.939999,55.950001,55.299999,55.470001,48.125042,693900
2017-08-16,55.540001,55.910000,55.540001,55.669998,48.298561,666700
2017-08-17,55.549999,55.880001,55.410000,55.580002,48.220486,674500
2017-08-18,55.549999,55.549999,55.049999,55.290001,47.968876,1435400
2017-08-21,55.290001,55.610001,55.099998,55.529999,48.177094,453400
2017-08-22,55.720001,55.950001,55.570000,55.650002,48.281204,449800
2017-08-23,55.480000,56.400002,55.259998,55.849998,48.454723,655900
2017-08-24,56.110001,56.230000,55.619999,55.750000,48.367973,577100
2017-08-25,55.770000,55.939999,55.570000,55.650002,48.281204,476200
2017-08-28,55.750000,55.849998,55.060001,55.310001,47.986233,546000
2017-08-29,54.900002,55.610001,54.580002,55.419998,48.081661,856600
2017-08-30,56.000000,57.709999,56.000000,57.290001,49.704052,1905800
2017-08-31,57.380001,57.639999,57.130001,57.480000,49.868896,1171600
2017-09-01,57.430000,57.869999,57.029999,57.150002,49.582588,1041700
2017-09-05,56.950001,57.000000,56.310001,56.810001,49.287613,1104300
2017-09-06,56.889999,57.259998,56.720001,56.820000,49.296288,849300
2017-09-07,57.080002,57.080002,56.520000,56.849998,49.322311,861100
2017-09-08,56.860001,56.980000,56.470001,56.570000,49.079388,780300
2017-09-11,56.860001,57.419998,56.560001,57.389999,49.790813,1012200
2017-09-12,57.410000,57.900002,57.130001,57.689999,50.051086,1322000
2017-09-13,57.860001,57.950001,57.720001,57.820000,50.163872,508300
2017-09-14,57.790001,58.070000,57.740002,57.910000,50.241959,943100
2017-09-15,57.750000,57.880001,57.380001,57.619999,49.990356,4168500
2017-09-18,57.650002,57.849998,57.389999,57.500000,49.886238,893500
2017-09-19,57.450001,57.720001,57.400002,57.570000,49.946972,1193800
2017-09-20,57.709999,57.860001,57.580002,57.810001,50.155197,990700
2017-09-21,57.849998,58.639999,57.619999,58.369999,50.641045,1773200
2017-09-22,57.560001,58.160000,57.560001,57.980000,50.807545,1367300
2017-09-25,57.730000,58.259998,57.730000,58.200001,51.000328,1124400
2017-09-26,58.119999,58.849998,58.119999,58.660000,51.403416,1188000
2017-09-27,58.790001,59.430000,58.700001,59.209999,51.885387,1514000
2017-09-28,59.110001,60.060001,59.060001,59.959999,52.542606,1178200
2017-09-29,59.889999,60.500000,59.889999,60.049999,52.621475,905500
2017-10-02,60.189999,60.570000,60.130001,60.189999,52.744148,1143600
2017-10-03,60.209999,60.700001,60.200001,60.590000,53.094666,959100
2017-10-04,60.619999,60.660000,60.150002,60.349998,52.884354,813200
2017-10-05,60.349998,60.930000,60.310001,60.810001,53.287457,939700
2017-10-06,60.799999,61.090000,60.529999,61.090000,53.532822,728300
2017-10-10,61.000000,61.610001,60.910000,61.240002,53.664268,1196200
2017-10-11,61.330002,61.580002,61.250000,61.450001,53.848282,862100
2017-10-12,61.380001,61.540001,61.040001,61.040001,53.489006,1017100
2017-10-13,61.040001,61.450001,61.009998,61.189999,53.620445,960700
2017-10-16,61.209999,61.340000,60.910000,61.000000,53.453949,865800
2017-10-17,61.029999,61.060001,60.849998,60.919998,53.383850,1336600
2017-10-18,60.919998,61.529999,60.919998,61.389999,53.795708,956200
2017-10-19,61.090000,61.709999,61.009998,61.709999,54.076122,815300
2017-10-20,61.919998,61.980000,61.389999,61.599998,53.979721,802500
2017-10-23,61.689999,62.090000,61.650002,61.840000,54.190037,706700
2017-10-24,61.910000,62.200001,61.869999,62.049999,54.374058,980000
2017-10-25,62.150002,62.389999,61.930000,62.099998,54.417873,961300
2017-10-26,62.090000,62.910000,62.049999,62.740002,54.978703,831200
2017-10-27,62.750000,62.939999,62.259998,62.419998,54.698284,1532300
2017-10-30,62.430000,62.669998,62.279999,62.490002,54.759628,807300
2017-10-31,62.480000,62.869999,62.270000,62.610001,54.864784,905700
2017-11-01,62.790001,63.060001,62.759998,62.880001,55.101383,760100
2017-11-02,62.869999,63.220001,62.750000,63.070000,55.267879,824800
2017-11-03,62.980000,63.340000,62.970001,63.150002,55.337986,576000
2017-11-06,63.209999,63.470001,63.040001,63.419998,55.574581,692200
2017-11-07,63.560001,63.860001,63.410000,63.709999,55.828712,1167000
2017-11-08,63.560001,63.660000,63.020000,63.259998,55.434372,915800
2017-11-09,63.009998,63.110001,62.450001,62.599998,54.856026,979100
2017-11-10,62.500000,62.759998,62.119999,62.330002,54.619427,711800
2017-11-13,62.220001,62.880001,62.169998,62.689999,54.934891,422600
2017-11-14,62.529999,62.849998,62.380001,62.700001,54.943653,526400
2017-11-15,62.400002,62.830002,62.200001,62.790001,55.022526,891800
2017-11-16,63.169998,63.570000,63.130001,63.410000,55.565823,819300
2017-11-17,63.279999,63.770000,63.270000,63.570000,55.706020,633900
2017-11-20,63.480000,64.139999,63.439999,63.759998,55.872524,1288300
2017-11-21,64.050003,64.059998,63.680000,63.720001,55.837463,592100
2017-11-22,63.520000,63.700001,63.009998,63.250000,55.425613,1096800
2017-11-23,63.340000,63.439999,63.090000,63.259998,55.434372,245600
2017-11-24,63.250000,63.389999,63.110001,63.310001,55.478191,434200
2017-11-27,63.400002,63.689999,63.250000,63.349998,55.513241,1224200
2017-11-28,63.200001,63.689999,63.200001,63.520000,55.662216,666000
2017-11-29,63.590000,64.139999,63.509998,63.779999,55.890053,860000
2017-11-30,63.840000,64.059998,63.570000,63.570000,55.706020,1195000
2017-12-01,63.930000,64.000000,63.160000,63.709999,55.828712,1154900
2017-12-04,63.900002,64.370003,63.619999,63.639999,55.767368,1583700
2017-12-05,63.540001,63.779999,62.849998,63.389999,55.548290,1122900
2017-12-06,63.119999,63.680000,62.740002,63.380001,55.539539,1162500
2017-12-07,63.419998,64.089996,63.310001,64.000000,56.082836,1046400
2017-12-08,64.000000,64.389999,63.919998,64.139999,56.205517,1000200
2017-12-11,63.900002,64.250000,63.900002,64.190002,56.249332,574900
2017-12-12,64.180000,64.330002,63.830002,64.029999,56.109119,905600
2017-12-13,64.129997,64.180000,63.840000,63.939999,56.030262,828900
2017-12-14,63.919998,64.209999,63.709999,63.959999,56.047779,1064100
2017-12-15,64.000000,64.150002,63.720001,63.720001,55.837463,4073700
2017-12-18,63.990002,64.309998,63.919998,64.029999,56.109119,858400
2017-12-19,63.910000,64.239998,63.480000,63.520000,55.662216,1042400
2017-12-20,63.770000,63.830002,63.169998,63.209999,55.390560,699200
2017-12-21,63.169998,63.450001,63.099998,63.279999,55.451900,667600
2017-12-22,62.669998,62.669998,62.209999,62.349998,55.159954,1012100
2017-12-27,62.150002,62.599998,62.150002,62.330002,55.142269,532900
2017-12-28,62.259998,62.470001,62.099998,62.450001,55.248428,403800
2017-12-29,62.459999,62.720001,62.150002,62.720001,55.487297,569900
2018-01-02,62.410000,62.970001,62.189999,62.439999,55.239578,822900
2018-01-03,62.209999,62.610001,62.209999,62.509998,55.301510,612600
2018-01-04,62.689999,63.340000,62.689999,63.169998,55.885403,1083300
2018-01-05,63.340000,63.750000,63.270000,63.590000,56.256962,658300
2018-01-08,63.410000,63.660000,63.169998,63.450001,56.133114,455200
2018-01-09,63.630001,63.709999,63.380001,63.680000,56.336594,779000
2018-01-10,63.700001,64.300003,63.570000,63.799999,56.442749,1237600
2018-01-11,63.980000,64.139999,63.470001,63.799999,56.442749,544800
2018-01-12,63.790001,64.019997,63.590000,63.849998,56.486984,760000
2018-01-15,63.799999,64.080002,63.709999,63.900002,56.531223,340700
2018-01-16,64.000000,64.389999,63.759998,63.860001,56.495827,1034000
2018-01-17,63.910000,64.309998,63.849998,64.209999,56.805466,930500
2018-01-18,64.279999,64.470001,64.059998,64.389999,56.964714,891400
2018-01-19,64.489998,65.360001,64.440002,65.080002,57.575150,1395600
2018-01-22,65.139999,65.680000,65.029999,65.349998,57.814007,1040300
2018-01-23,65.349998,65.449997,64.790001,64.919998,57.433586,1006400
2018-01-24,65.110001,65.239998,64.610001,64.910004,57.424747,1166100
2018-01-25,64.930000,64.980003,64.570000,64.779999,57.309738,1017800
2018-01-26,64.900002,64.919998,64.260002,64.510002,57.070873,689700
2018-01-29,64.400002,64.440002,64.010002,64.089996,56.699306,598300
2018-01-30,64.010002,64.180000,63.799999,63.869999,56.504677,558100
2018-01-31,63.959999,64.459999,63.419998,63.840000,56.478130,821700
2018-02-01,63.750000,63.779999,63.279999,63.770000,56.416210,1168100
2018-02-02,63.220001,63.570000,62.770000,62.860001,55.611141,851700
2018-02-05,62.009998,62.349998,61.230000,61.759998,54.637993,1365000
2018-02-06,60.200001,62.299999,59.529999,61.869999,54.735306,1867400
2018-02-07,62.060001,62.740002,61.630001,62.299999,55.115719,1164100
2018-02-08,62.259998,62.270000,60.849998,60.910000,53.886013,1281700
2018-02-09,61.009998,61.009998,59.860001,60.639999,53.647148,1121700
2018-02-12,61.169998,61.619999,60.720001,61.000000,53.965633,968700
2018-02-13,61.299999,61.599998,60.560001,61.099998,54.054104,1206900
2018-02-14,60.990002,61.950001,60.750000,61.720001,54.602608,1312900
2018-02-15,62.270000,62.470001,61.470001,62.090000,54.929943,748900
2018-02-16,62.150002,62.279999,61.750000,61.880001,54.744160,572600
2018-02-20,61.830002,62.349998,61.480000,61.689999,54.576065,569900
2018-02-21,61.740002,63.009998,61.740002,62.580002,55.363434,1031100
2018-02-22,63.009998,63.369999,62.630001,62.779999,55.540367,1157200
2018-02-23,63.209999,63.810001,63.020000,63.759998,56.407360,891700
2018-02-26,64.000000,64.330002,63.849998,64.080002,56.690460,692700
2018-02-27,63.900002,64.320000,63.529999,63.720001,56.371967,1069300
2018-02-28,63.610001,63.980000,62.099998,62.259998,55.080338,2222100
2018-03-01,62.290001,63.369999,62.040001,63.180000,55.894245,1672900
2018-03-02,62.570000,63.740002,62.570000,63.290001,55.991562,1383700
2018-03-05,63.000000,63.450001,62.650002,63.090000,55.814625,1183800
2018-03-06,63.599998,63.599998,62.830002,63.290001,55.991562,1021300
2018-03-07,62.900002,63.549999,62.570000,62.750000,55.513832,1035100
2018-03-08,62.990002,63.080002,62.419998,63.070000,55.796928,1080500
2018-03-09,63.310001,63.450001,62.939999,63.430000,56.115414,677900
2018-03-12,63.330002,63.689999,63.070000,63.310001,56.009254,779300
2018-03-13,63.400002,63.709999,63.320000,63.369999,56.062332,735800
2018-03-14,63.369999,63.700001,63.360001,63.599998,56.265804,698900
2018-03-15,63.610001,63.770000,63.470001,63.610001,56.274662,723600
2018-03-16,63.590000,64.059998,63.560001,63.709999,56.363129,2577100
2018-03-19,63.720001,63.860001,63.000000,63.430000,56.115414,953400
2018-03-20,63.459999,63.669998,63.150002,63.259998,55.965019,1417300
2018-03-21,63.259998,63.630001,62.990002,63.340000,56.035793,2394600
2018-03-22,63.200001,63.270000,61.990002,62.369999,55.177654,2026800
2018-03-23,61.759998,62.130001,60.139999,60.310001,53.873470,1770300
2018-03-26,61.060001,61.439999,60.130001,60.290001,53.855602,1277400
2018-03-27,60.360001,60.750000,60.110001,60.200001,53.775211,1370200
2018-03-28,60.130001,60.939999,60.029999,60.290001,53.855602,1242400
2018-03-29,60.680000,60.740002,60.230000,60.639999,54.168247,920000
2018-04-02,60.560001,60.689999,59.740002,60.169998,53.748405,940200
2018-04-03,60.250000,60.459999,59.200001,59.730000,53.355370,1158200
2018-04-04,59.150002,59.779999,58.830002,59.650002,53.283909,1280800
2018-04-05,59.849998,60.259998,59.590000,60.099998,53.685879,815000
2018-04-06,59.790001,60.410000,59.189999,59.459999,53.114178,1008000
2018-04-09,59.770000,60.459999,59.590000,60.060001,53.650150,1200300
2018-04-10,60.500000,60.540001,59.660000,60.049999,53.641216,1012000
2018-04-11,59.750000,59.869999,59.110001,59.490002,53.140984,754400
2018-04-12,59.500000,59.849998,59.160000,59.240002,52.917664,892300
2018-04-13,59.570000,59.570000,58.580002,58.689999,52.426365,1366200
2018-04-16,59.000000,59.340000,58.770000,59.189999,52.872993,1123000
2018-04-17,59.349998,59.520000,59.119999,59.220001,52.899799,1152700
2018-04-18,59.389999,59.700001,59.310001,59.419998,53.078449,1128700
2018-04-19,59.549999,59.680000,59.099998,59.220001,52.899799,627300
2018-04-20,59.380001,59.480000,59.160000,59.230000,52.908733,712800
